Year,Port Original,POE,Region,Mode,Commodity Group,Commodity,Trade Type,Trade Value,Lat,Lon,Shipwt Metric Ton,Shipwt Pound
2023,El Paso,El Paso + Ysleta,El Paso,Rail,68 - 71  Stone / Glass,Stone; Plaster; Cement and Asbestos,Export,568822,31.764363,-106.451188,0,0
2017,Laredo,Laredo,Laredo,Other,86 - 89  Transportation,Vehicles Other than Railway,Import,44307,27.499561,-99.507412,26.649,58751.0361
2020,Eagle Pass,Eagle Pass,Laredo,Rail,39 - 40  Plastics / Rubbers,Plastics and Articles,Import,196845987,28.705483,-100.511977,137035.174,302111091
2015,El Paso,El Paso + Ysleta,El Paso,Rail,86 - 89  Transportation,Locomotives and Traffic Signals,Export,29453290,31.764363,-106.451188,0,0
2013,Eagle Pass,Eagle Pass,Laredo,Truck,86 - 89  Transportation,Locomotives and Traffic Signals,Export,336825035,28.705483,-100.511977,0,0
2021,Laredo,Laredo,Laredo,Truck,64 - 67  Footwear / Headgear,Footwear,Import,381347278,27.499561,-99.507412,18043.412,39778946.72
2022,Ysleta,El Paso + Ysleta,El Paso,Truck,16 - 24  Foodstuffs,Food Residues and Waste,Export,11990554,31.672276,-106.335328,0,0
2023,Ysleta,El Paso + Ysleta,El Paso,Truck,50 - 63  Textiles,Man-made Staple Fibers,Export,12085243,31.672276,-106.335328,0,0
2022,Laredo,Laredo,Laredo,Air,50 - 63  Textiles,Carpets and Other Textile Floor Coverings,Import,12784,27.499561,-99.507412,0.612,1349.2301
2021,Del Rio,Del Rio,Laredo,Truck,68 - 71  Stone / Glass,Stone; Plaster; Cement and Asbestos,Export,2735189,29.326784,-100.927612,0,0
2024,Ysleta,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Zinc and Articles,Import,98062,31.672276,-106.335328,41.262,90967.2125
2016,Brownsville,Brownsville,Pharr,Truck,72 - 83  Metals,Aluminum and Articles,Export,117473924,25.95155,-97.40067,0,0
2019,Laredo,Laredo,Laredo,Air,44 - 49  Wood & Wood Products,Wood and Articles,Export,20524,27.499561,-99.507412,9.569,21096.051
2022,Rio Grande City,Rio Grande City,Pharr,Other,86 - 89  Transportation,Ships and Boats,Export,7000,26.365761,-98.802513,0,0
2021,Eagle Pass,Eagle Pass,Laredo,Truck,50 - 63  Textiles,Wadding; Felt and Nonwovens,Import,73324,28.705483,-100.511977,8.023,17687.7015
2015,Roma,Roma,Pharr,Truck,06 - 15  Vegetable Products,Animal or Vegetable Fats and Oils,Export,6000,26.403928,-99.018981,0,0
2014,El Paso,El Paso + Ysleta,El Paso,Rail,90 - 97  Miscellaneous,Measuring and Testing Instruments,Export,5633962,31.764363,-106.451188,0,0
2013,Presidio,Presidio,El Paso,Truck,01 - 05  Animal & Animal Products,Live Animals,Import,17340925,29.561827,-104.394907,7788.782,17171339
2019,Hidalgo,Hidalgo,Pharr,Truck,50 - 63  Textiles,Knitted or Crocheted Fabrics,Export,12822266,26.095032,-98.271092,0,0
2017,Laredo,Laredo,Laredo,Truck,06 - 15  Vegetable Products,Oil Seeds and Oleaginous Fruits,Export,145080802,27.499561,-99.507412,0,0
2014,El Paso,El Paso + Ysleta,El Paso,Truck,06 - 15  Vegetable Products,Vegetable Plaiting Materials,Export,11322,31.764363,-106.451188,0,0
2018,Eagle Pass,Eagle Pass,Laredo,Truck,98 - 99  Service,Special Classification Provisions,Import,68955736,28.705483,-100.511977,15354.752,33851461.22
2016,Del Rio,Del Rio,Laredo,Truck,90 - 97  Miscellaneous,Measuring and Testing Instruments,Export,10660047,29.326784,-100.927612,0,0
2021,Brownsville,Brownsville,Pharr,Truck,86 - 89  Transportation,Ships and Boats,Export,229472,25.95155,-97.40067,0,0
2015,Hidalgo,Hidalgo,Pharr,Truck,16 - 24  Foodstuffs,Miscellaneous Edible Preparations,Import,4068233,26.095032,-98.271092,1268.794,2797214.236
2022,Hidalgo,Hidalgo,Pharr,Other,44 - 49  Wood & Wood Products,Printed Books,Export,287640,26.095032,-98.271092,0,0
2016,Roma,Roma,Pharr,Truck,72 - 83  Metals,Other Base Metals and Cermets,Import,176640,26.403928,-99.018981,9.968,21975.696
2015,Presidio,Presidio,El Paso,Truck,86 - 89  Transportation,Aircraft; Spacecraft and Parts,Export,73491,29.561827,-104.394907,0,0
2021,Ysleta,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Tin and Articles,Export,9403663,31.672276,-106.335328,0,0
2016,Laredo,Laredo,Laredo,Truck,39 - 40  Plastics / Rubbers,Rubber and Articles,Export,1864459578,27.499561,-99.507412,0,0
2021,Hidalgo,Hidalgo,Pharr,Foreign Trade Zones,84 - 85  Machinery / Electrical,Computer-Related Machinery and Parts,Import,514687,26.095032,-98.271092,20.908,46094.2873
2024,Eagle Pass,Eagle Pass,Laredo,Rail,"41 - 43  Raw Hides, Skins, Leather, & Furs",Articles of Leather and Handbags,Import,3065042,28.705483,-100.511977,368.873,813226.4235
2021,Brownsville,Brownsville,Pharr,Other,39 - 40  Plastics / Rubbers,Plastics and Articles,Export,3678,25.95155,-97.40067,0,0
2019,Del Rio,Del Rio,Laredo,Truck,"41 - 43  Raw Hides, Skins, Leather, & Furs",Raw Hides and Skins,Export,583369,29.326784,-100.927612,0,0
2020,Brownsville,Brownsville,Pharr,Rail,28 - 38  Chemicals & Allied Industries,Organic Chemicals,Export,90497110,25.95155,-97.40067,0,0
2019,Brownsville,Brownsville,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Albuminoidal Substances; Glues and Enzymes,Import,8184,25.95155,-97.40067,3.72,8201.2027
2020,Brownsville,Brownsville,Pharr,Other,98 - 99  Service,Special Classification Provisions,Export,332313,25.95155,-97.40067,0,0
2019,Laredo,Laredo,Laredo,Truck,01 - 05  Animal & Animal Products,Dairy Products,Import,65630409,27.499561,-99.507412,39556.698,87207662.39
2023,Brownsville,Brownsville,Pharr,Truck,72 - 83  Metals,Iron and Steel,Export,388207437,25.95155,-97.40067,0,0
2014,Laredo,Laredo,Laredo,Air,72 - 83  Metals,Aluminum and Articles,Export,230490,27.499561,-99.507412,2.411,5315.3488
2021,Hidalgo,Hidalgo,Pharr,Truck,06 - 15  Vegetable Products,Malts; Starches and Inulin,Import,7356150,26.095032,-98.271092,12759.899,28130784.93
2023,Brownsville,Brownsville,Pharr,Rail,06 - 15  Vegetable Products,Cereals,Export,31686339,25.95155,-97.40067,0,0
2019,Hidalgo,Hidalgo,Pharr,Rail,39 - 40  Plastics / Rubbers,Rubber and Articles,Import,2024,26.095032,-98.271092,0.13,286.6011
2014,Brownsville,Brownsville,Pharr,Air,72 - 83  Metals,Articles of Iron and Steel,Export,13770,25.95155,-97.40067,1.222,2694.051
2023,Hidalgo,Hidalgo,Pharr,Truck,90 - 97  Miscellaneous,Measuring and Testing Instruments,Import,2396876140,26.095032,-98.271092,82541.3,181972565.7
2022,El Paso,El Paso + Ysleta,El Paso,Truck,"41 - 43  Raw Hides, Skins, Leather, & Furs",Furskins and Artificial Fur,Export,4061228,31.764363,-106.451188,0,0
2020,Brownsville,Brownsville,Pharr,Vessel,90 - 97  Miscellaneous,Measuring and Testing Instruments,Import,56991,25.95155,-97.40067,3.187,7026.138
2022,Laredo,Laredo,Laredo,Truck,25 - 27  Mineral Products,Ores; Slag and Ash,Export,12026325,27.499561,-99.507412,0,0
2016,El Paso,El Paso + Ysleta,El Paso,Air,50 - 63  Textiles,Not Knitted or Crocheted Apparel,Export,174901,31.764363,-106.451188,4.022,8866.9992
2014,Presidio,Presidio,El Paso,Truck,72 - 83  Metals,Articles of Iron and Steel,Import,7527438,29.561827,-104.394907,1858.848,4098061.694
2023,Presidio,Presidio,El Paso,Truck,84 - 85  Machinery / Electrical,Electrical Machinery; Equipment and Parts,Export,2244073,29.561827,-104.394907,0,0
2017,Laredo,Laredo,Laredo,Other,50 - 63  Textiles,Other Made up Textile Articles,Export,29703,27.499561,-99.507412,0,0
2020,Ysleta,El Paso + Ysleta,El Paso,Truck,06 - 15  Vegetable Products,Lac; Gums; Resins and Saps,Export,888311,31.672276,-106.335328,0,0
2021,Presidio,Presidio,El Paso,Truck,16 - 24  Foodstuffs,Cocoa and Cocoa Preparations,Export,68164,29.561827,-104.394907,0,0
2020,El Paso,El Paso + Ysleta,El Paso,Air,"41 - 43  Raw Hides, Skins, Leather, & Furs",Raw Hides and Skins,Import,29891,31.764363,-106.451188,1.415,3119.5433
2022,Brownsville,Brownsville,Pharr,Rail,86 - 89  Transportation,Locomotives and Traffic Signals,Export,4836000,25.95155,-97.40067,0,0
2014,Eagle Pass,Eagle Pass,Laredo,Rail,72 - 83  Metals,Zinc and Articles,Import,55995710,28.705483,-100.511977,25735.685,56737519.62
2020,Ysleta,El Paso + Ysleta,El Paso,Truck,16 - 24  Foodstuffs,Preparations of Fish and Meat,Export,11639574,31.672276,-106.335328,0,0
2013,Del Rio,Del Rio,Laredo,Truck,72 - 83  Metals,Articles of Iron and Steel,Export,54850746,29.326784,-100.927612,0,0
2023,Rio Grande City,Rio Grande City,Pharr,Truck,98 - 99  Service,Special Classification Provisions,Export,70000,26.365761,-98.802513,0,0
2013,Presidio,Presidio,El Paso,Truck,28 - 38  Chemicals & Allied Industries,Fertilizers,Import,33710,29.561827,-104.394907,63.339,139638.706
2019,Rio Grande City,Rio Grande City,Pharr,Truck,90 - 97  Miscellaneous,Toys; Games and Sport Equipment,Export,10800,26.365761,-98.802513,0,0
2024,Progreso,Progreso,Pharr,Truck,39 - 40  Plastics / Rubbers,Plastics and Articles,Import,460838,26.062133,-97.949958,92.233,203339.123
2013,Roma,Roma,Pharr,Truck,50 - 63  Textiles,Carpets and Other Textile Floor Coverings,Export,14280,26.403928,-99.018981,0,0
2022,Laredo,Laredo,Laredo,Other,01 - 05  Animal & Animal Products,Meat and Edible Offal,Export,244944680,27.499561,-99.507412,0,0
2021,Laredo,Laredo,Laredo,Rail,16 - 24  Foodstuffs,Preparations of Vegetables; Fruits and Nuts,Export,11991897,27.499561,-99.507412,0,0
2021,Laredo,Laredo,Laredo,Truck,64 - 67  Footwear / Headgear,Umbrellas and Walking Sticks,Import,229004,27.499561,-99.507412,43.264,95380.8703
2018,Progreso,Progreso,Pharr,Truck,50 - 63  Textiles,Other Made up Textile Articles,Import,7342,26.062133,-97.949958,9.298,20498.5977
2024,Brownsville,Brownsville,Pharr,Truck,01 - 05  Animal & Animal Products,Dairy Products,Import,19449,25.95155,-97.40067,4.05,8928.7286
2017,Brownsville,Brownsville,Pharr,Truck,72 - 83  Metals,Copper and Articles,Export,25634473,25.95155,-97.40067,0,0
2015,Eagle Pass,Eagle Pass,Laredo,Rail,06 - 15  Vegetable Products,Edible Vegetables and Roots,Import,15491600,28.705483,-100.511977,15704.819,34623227.48
2013,Del Rio,Del Rio,Laredo,Truck,"41 - 43  Raw Hides, Skins, Leather, & Furs",Articles of Leather and Handbags,Import,3024901,29.326784,-100.927612,121.672,268241.0619
2024,Rio Grande City,Rio Grande City,Pharr,Truck,06 - 15  Vegetable Products,Oil Seeds and Oleaginous Fruits,Import,254984,26.365761,-98.802513,122.871,270884.4066
2020,Rio Grande City,Rio Grande City,Pharr,Truck,16 - 24  Foodstuffs,Food Residues and Waste,Import,6016,26.365761,-98.802513,1,2204.6244
2020,Eagle Pass,Eagle Pass,Laredo,Rail,16 - 24  Foodstuffs,Miscellaneous Edible Preparations,Export,305876,28.705483,-100.511977,0,0
2024,Brownsville,Brownsville,Pharr,Truck,16 - 24  Foodstuffs,Preparations of Cereals and Flour,Import,14983656,25.95155,-97.40067,2165.264,4773593.89
2013,Hidalgo,Hidalgo,Pharr,Truck,16 - 24  Foodstuffs,Cocoa and Cocoa Preparations,Export,2337664,26.095032,-98.271092,0,0
2019,El Paso,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Miscellaneous Articles of Base Metals,Import,215910621,31.764363,-106.451188,28732.244,63343806.77
2015,Laredo,Laredo,Laredo,Air,98 - 99  Service,Special Classification Provisions,Import,34157135,27.499561,-99.507412,47.516,104754.9334
2024,Laredo,Laredo,Laredo,Rail,16 - 24  Foodstuffs,Miscellaneous Edible Preparations,Import,6305866,27.499561,-99.507412,3372.365,7434798.232
2022,Laredo,Laredo,Laredo,Other,28 - 38  Chemicals & Allied Industries,Explosives,Export,17571,27.499561,-99.507412,0,0
2017,Presidio,Presidio,El Paso,Truck,72 - 83  Metals,Aluminum and Articles,Import,6600577,29.561827,-104.394907,1581.599,3486831.778
2019,Del Rio,Del Rio,Laredo,Truck,28 - 38  Chemicals & Allied Industries,Explosives,Export,2480870,29.326784,-100.927612,0,0
2023,Tornillo,Tornillo,El Paso,Truck,72 - 83  Metals,Aluminum and Articles,Export,418286,31.43019,-106.142743,0,0
2017,Progreso,Progreso,Pharr,Truck,44 - 49  Wood & Wood Products,Wood and Articles,Export,8775,26.062133,-97.949958,0,0
2017,El Paso,El Paso + Ysleta,El Paso,Rail,68 - 71  Stone / Glass,Pearls; Stones; Metals and Imitation Jewelry,Export,5390,31.764363,-106.451188,0,0
2024,Brownsville,Brownsville,Pharr,Air,86 - 89  Transportation,Vehicles Other than Railway,Import,46788,25.95155,-97.40067,15.047,33172.9835
2017,Eagle Pass,Eagle Pass,Laredo,Rail,84 - 85  Machinery / Electrical,Electrical Machinery; Equipment and Parts,Export,14860298,28.705483,-100.511977,0,0
2013,Brownsville,Brownsville,Pharr,Truck,68 - 71  Stone / Glass,Stone; Plaster; Cement and Asbestos,Export,4874986,25.95155,-97.40067,0,0
2017,Laredo,Laredo,Laredo,Truck,50 - 63  Textiles,Special Woven Fabrics,Import,16300804,27.499561,-99.507412,1132.48,2496693.063
2024,Brownsville,Brownsville,Pharr,Other,90 - 97  Miscellaneous,Clocks; Watches and Parts,Export,40000,25.95155,-97.40067,0,0
2021,Del Rio,Del Rio,Laredo,Truck,28 - 38  Chemicals & Allied Industries,Miscellaneous Chemical Products,Import,2843,29.326784,-100.927612,0.591,1302.933
2013,Brownsville,Brownsville,Pharr,Vessel,28 - 38  Chemicals & Allied Industries,Soap and Organic Surface-Active Agents,Export,15376,25.95155,-97.40067,0.051,112.4358
2020,Progreso,Progreso,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Fertilizers,Import,479976,26.062133,-97.949958,666.61,1469624.684
2021,Hidalgo,Hidalgo,Pharr,Truck,72 - 83  Metals,Iron and Steel,Export,70875834,26.095032,-98.271092,0,0
2022,Del Rio,Del Rio,Laredo,Truck,50 - 63  Textiles,Other Vegetable Fibers and Paper Yarn,Export,27708,29.326784,-100.927612,0,0
2021,El Paso,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Aluminum and Articles,Export,136486467,31.764363,-106.451188,0,0
2018,El Paso,El Paso + Ysleta,El Paso,Other,06 - 15  Vegetable Products,Oil Seeds and Oleaginous Fruits,Export,184171,31.764363,-106.451188,0,0
2015,Presidio,Presidio,El Paso,Truck,06 - 15  Vegetable Products,Malts; Starches and Inulin,Export,1050891,29.561827,-104.394907,0,0
2018,Laredo,Laredo,Laredo,Truck,64 - 67  Footwear / Headgear,Umbrellas and Walking Sticks,Export,1402286,27.499561,-99.507412,0,0
2022,El Paso,El Paso + Ysleta,El Paso,Foreign Trade Zones,44 - 49  Wood & Wood Products,Wood and Articles,Import,4988,31.764363,-106.451188,0.03,66.1387
2017,Eagle Pass,Eagle Pass,Laredo,Rail,72 - 83  Metals,Aluminum and Articles,Import,517118,28.705483,-100.511977,254.689,561493.5888
2020,Laredo,Laredo,Laredo,Truck,06 - 15  Vegetable Products,Coffee; Tea and Spices,Export,25578500,27.499561,-99.507412,0,0
2023,El Paso,El Paso + Ysleta,El Paso,Truck,44 - 49  Wood & Wood Products,Paper and Paperboard,Export,169512933,31.764363,-106.451188,0,0
2019,Brownsville,Brownsville,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Soap and Organic Surface-Active Agents,Export,47789665,25.95155,-97.40067,0,0
2020,Ysleta,El Paso + Ysleta,El Paso,Truck,50 - 63  Textiles,Cotton,Import,322375,31.672276,-106.335328,33.231,73261.8736
2023,Eagle Pass,Eagle Pass,Laredo,Truck,86 - 89  Transportation,Vehicles Other than Railway,Import,1321542966,28.705483,-100.511977,97643.745,215267784.7
2021,Eagle Pass,Eagle Pass,Laredo,Truck,90 - 97  Miscellaneous,Clocks; Watches and Parts,Export,87858,28.705483,-100.511977,0,0
2019,Del Rio,Del Rio,Laredo,Truck,72 - 83  Metals,Tools of Base Metal,Export,11634261,29.326784,-100.927612,0,0
2020,El Paso,El Paso + Ysleta,El Paso,Truck,84 - 85  Machinery / Electrical,Electrical Machinery; Equipment and Parts,Export,3675714354,31.764363,-106.451188,0,0
2023,Laredo,Laredo,Laredo,Other,72 - 83  Metals,Miscellaneous Articles of Base Metals,Export,2352370,27.499561,-99.507412,0,0
2019,Presidio,Presidio,El Paso,Truck,86 - 89  Transportation,Vehicles Other than Railway,Export,19172811,29.561827,-104.394907,0,0
2020,Laredo,Laredo,Laredo,Truck,01 - 05  Animal & Animal Products,Dairy Products,Export,534645579,27.499561,-99.507412,0,0
2020,Laredo,Laredo,Laredo,Truck,01 - 05  Animal & Animal Products,Meat and Edible Offal,Import,1133134581,27.499561,-99.507412,211366.157,465982991.3
2023,Del Rio,Del Rio,Laredo,Truck,90 - 97  Miscellaneous,Furniture; Lamps and Prefabricated Buildings,Export,28126497,29.326784,-100.927612,0,0
2018,El Paso,El Paso + Ysleta,El Paso,Truck,06 - 15  Vegetable Products,Coffee; Tea and Spices,Export,2576880,31.764363,-106.451188,0,0
2022,Eagle Pass,Eagle Pass,Laredo,Rail,06 - 15  Vegetable Products,Malts; Starches and Inulin,Export,123399856,28.705483,-100.511977,0,0
2021,Ysleta,El Paso + Ysleta,El Paso,Truck,28 - 38  Chemicals & Allied Industries,Fertilizers,Import,1180231,31.672276,-106.335328,1209.711,2666958.411
2019,El Paso,El Paso + Ysleta,El Paso,Truck,06 - 15  Vegetable Products,Vegetable Plaiting Materials,Import,86948,31.764363,-106.451188,22.19,48920.6157
2013,Brownsville,Brownsville,Pharr,Air,39 - 40  Plastics / Rubbers,Plastics and Articles,Export,4786,25.95155,-97.40067,1.458,3214.3424
2018,El Paso,El Paso + Ysleta,El Paso,Truck,"41 - 43  Raw Hides, Skins, Leather, & Furs",Raw Hides and Skins,Import,5572169,31.764363,-106.451188,395.002,870831.0547
2018,Laredo,Laredo,Laredo,Foreign Trade Zones,68 - 71  Stone / Glass,Glass,Import,63217,27.499561,-99.507412,75.691,166870.2269
2015,El Paso,El Paso + Ysleta,El Paso,Truck,90 - 97  Miscellaneous,Musical Instruments and Parts,Import,7550,31.764363,-106.451188,1.884,4153.5122
2024,Eagle Pass,Eagle Pass,Laredo,Rail,90 - 97  Miscellaneous,Measuring and Testing Instruments,Export,44871034,28.705483,-100.511977,0,0
2018,Presidio,Presidio,El Paso,Truck,84 - 85  Machinery / Electrical,Computer-Related Machinery and Parts,Export,37794139,29.561827,-104.394907,0,0
2015,Brownsville,Brownsville,Pharr,Truck,72 - 83  Metals,Tin and Articles,Export,3469369,25.95155,-97.40067,0,0
2024,Laredo,Laredo,Laredo,Other,68 - 71  Stone / Glass,Pearls; Stones; Metals and Imitation Jewelry,Export,300558,27.499561,-99.507412,0,0
2016,Hidalgo,Hidalgo,Pharr,Truck,50 - 63  Textiles,Wadding; Felt and Nonwovens,Export,13223760,26.095032,-98.271092,0,0
2019,El Paso,El Paso + Ysleta,El Paso,Truck,68 - 71  Stone / Glass,Ceramic Products,Import,5275596,31.764363,-106.451188,12316.728,27153759.32
2022,Progreso,Progreso,Pharr,Truck,16 - 24  Foodstuffs,Preparations of Cereals and Flour,Import,113236,26.062133,-97.949958,22.403,49390.2008
2024,Brownsville,Brownsville,Pharr,Rail,86 - 89  Transportation,Vehicles Other than Railway,Export,11158,25.95155,-97.40067,0,0
2021,Laredo,Laredo,Laredo,Air,86 - 89  Transportation,Aircraft; Spacecraft and Parts,Import,8000,27.499561,-99.507412,0.026,57.3202
2014,El Paso,El Paso + Ysleta,El Paso,Truck,98 - 99  Service,Special Classification Provisions,Import,704388832,31.764363,-106.451188,92407.447,203723714.3
2021,Laredo,Laredo,Laredo,Truck,06 - 15  Vegetable Products,Edible Vegetables and Roots,Export,42179313,27.499561,-99.507412,0,0
2015,Hidalgo,Hidalgo,Pharr,Truck,68 - 71  Stone / Glass,Pearls; Stones; Metals and Imitation Jewelry,Import,1004491,26.095032,-98.271092,41.041,90479.9905
2023,Laredo,Laredo,Laredo,Truck,16 - 24  Foodstuffs,Food Residues and Waste,Export,565149296,27.499561,-99.507412,0,0
2016,Laredo,Laredo,Laredo,Rail,72 - 83  Metals,Aluminum and Articles,Import,10583291,27.499561,-99.507412,6735.999,14850347.89
2024,Rio Grande City,Rio Grande City,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Organic Chemicals,Export,55131,26.365761,-98.802513,0,0
2024,Laredo,Laredo,Laredo,Truck,28 - 38  Chemicals & Allied Industries,Soap and Organic Surface-Active Agents,Export,553344015,27.499561,-99.507412,0,0
2013,El Paso,El Paso + Ysleta,El Paso,Truck,44 - 49  Wood & Wood Products,Straw and Basketware,Import,15072,31.764363,-106.451188,3.012,6640.3287
2013,Brownsville,Brownsville,Pharr,Rail,39 - 40  Plastics / Rubbers,Plastics and Articles,Import,4959644,25.95155,-97.40067,2513.621,5541590.239
2015,Eagle Pass,Eagle Pass,Laredo,Rail,28 - 38  Chemicals & Allied Industries,Organic Chemicals,Import,13703893,28.705483,-100.511977,7360.545,16227237.25
2017,El Paso,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Iron and Steel,Export,178657617,31.764363,-106.451188,0,0
2017,El Paso,El Paso + Ysleta,El Paso,Rail,"41 - 43  Raw Hides, Skins, Leather, & Furs",Raw Hides and Skins,Export,223444,31.764363,-106.451188,0,0
2022,Laredo,Laredo,Laredo,Air,90 - 97  Miscellaneous,Measuring and Testing Instruments,Export,5241514,27.499561,-99.507412,32.077,70717.7362
2017,Brownsville,Brownsville,Pharr,Truck,44 - 49  Wood & Wood Products,Cork and Articles,Export,12568,25.95155,-97.40067,0,0
